,species,vernacularName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,geodeticDatum,eventRemarks,locality,locationRemarks,occurrenceRemarks,stateProvince,year,month,basisOfRecord,taxonRank,taxonomicStatus
4144,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4145,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4146,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4147,Desmognathus quadramaculatus,,35.070154,-83.169814,396.0,WGS84,,Highlands; Kelsy trail,,SC 278,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4148,Desmognathus quadramaculatus,,35.0832,-83.1892,832.03,WGS84,,4 mi N Hwy. 64 on Shortoff Rd. near Highlands,,,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4149,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4150,Desmognathus quadramaculatus,,35.0371,-83.0183,188.29,WGS84,,"upper falls of Whitewater River, Jackson/Transylvania County","Coordinates plot to Transylvania county, but locality straddles Transylvania/Jackson county line.",,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4151,Desmognathus quadramaculatus,,35.0469,-83.1869,124.0,WGS84,,"Highlands, Sunset Rocks",,SC 160,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4152,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4153,Desmognathus quadramaculatus,,35.07386,-83.18955,2860.0,WGS84,,"2 mi NE Highlands,",,SC 129,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4154,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4155,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4156,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4157,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4158,Desmognathus quadramaculatus,,35.0309,-83.2385,27.36,WGS84,,Glen Falls on E Fork of Clear Creek,,,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4159,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4160,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4161,Desmognathus quadramaculatus,,35.0309,-83.2385,108.0,WGS84,,"Glen Falls, East Fork Clear Creek",,SC 215,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4162,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 178,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4163,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4164,Desmognathus quadramaculatus,,35.053283975744655,-83.197047202627,832.03,WGS84,,Highlands,,,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4165,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4166,Desmognathus quadramaculatus,,35.01331,-83.05582,269.0,WGS84,,"0.1 mile South North Carolina State line, Hwy 107,",,SC 220,South Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4167,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4168,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4169,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4170,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4171,Desmognathus quadramaculatus,,34.96568603039486,-83.29974984109724,1623.83,WGS84,,Rabun Bald - Bee Gum Gap,,,Georgia,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4172,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4173,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4174,Desmognathus quadramaculatus,,34.927614740854615,-83.54335631823446,618.0,WGS84,,"3.4 NW Clayton,",,SC 362,Georgia,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4175,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4176,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4177,Desmognathus quadramaculatus,,35.118656,-83.043237,2440.0,WGS84,,"Jackson- Transylvania, 9 mi. Toxaway",,SC 247,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4178,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4179,Desmognathus quadramaculatus,,35.053283975744655,-83.197047202627,832.03,WGS84,,Highlands,,,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4180,Desmognathus quadramaculatus,,35.0316,-83.2702,3027.18,WGS84,,Blue Valley Vista Overlook,,,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4181,Desmognathus quadramaculatus,,35.053283975744655,-83.197047202627,832.03,WGS84,,"Highlands, Horse Cove",,,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4182,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4183,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4184,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4185,Desmognathus quadramaculatus,,35.05478,-83.1883,187.0,WGS84,,Highlands Biol. Sta.; Ravenal Lake,,SC 174,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4186,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4187,Desmognathus quadramaculatus,,35.118656,-83.043237,2440.0,WGS84,,"Jackson- Transylvania, 9 mi. Toxaway",,SC 247,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4188,Desmognathus quadramaculatus,,34.96527603559334,-83.30513998502767,1336.0,WGS84,,"Rabun Bald, west slope",,SC 68,Georgia,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4189,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4190,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4191,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4192,Desmognathus quadramaculatus,,35.118656,-83.043237,2440.0,WGS84,,"Jackson- Transylvania, 9 mi. Toxaway",,SC 247,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4193,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4194,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4195,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4196,Desmognathus quadramaculatus,,35.0832,-83.1892,832.03,WGS84,,4 mi N Hwy. 64 on Shortoff Rd. near Highlands,,,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4197,Desmognathus quadramaculatus,,35.0371,-83.0183,188.29,WGS84,,"upper falls of Whitewater River, Jackson/Transylvania County","Coordinates plot to Transylvania county, but locality straddles Transylvania/Jackson county line.",,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4198,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 96,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4199,Desmognathus quadramaculatus,,35.0316,-83.2702,3027.18,WGS84,,Blue Valley Vista Overlook,,,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4200,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4201,Desmognathus quadramaculatus,,35.01331,-83.05582,269.0,WGS84,,"0.1 mile South North Carolina State line, Hwy 107,",,SC 220,South Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4202,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4203,Desmognathus quadramaculatus,,34.927614740854615,-83.54335631823446,618.0,WGS84,,"3.4 NW Clayton,",,SC 365,Georgia,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4204,Desmognathus quadramaculatus,,35.01331,-83.05582,269.0,WGS84,,"0.1 mile South North Carolina State line, Hwy 107,",,SC 220,South Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4205,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4206,Desmognathus quadramaculatus,,35.03638433065285,-83.26254893750294,992.97,WGS84,,"Hwy. 106, 5 mi SW Highlands",,,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4207,Desmognathus quadramaculatus,,35.01331,-83.05582,269.0,WGS84,,"0.1 mile South North Carolina State line, Hwy 107,",,SC 220,South Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4208,Desmognathus quadramaculatus,,35.118656,-83.043237,2440.0,WGS84,,"Jackson- Transylvania, 9 mi. Toxaway",,SC 247,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4209,Desmognathus quadramaculatus,,34.881988046998984,-83.35085109781444,3284.67,WGS84,,"Warwoman Dell, Chattahoochee National Forest, 3.4 mi NW Clayton",,,Georgia,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4210,Desmognathus quadramaculatus,,35.03882,-83.18972,317.0,WGS84,,"Highlands, Wolf Ridge Springs",,SC 336,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4211,Desmognathus quadramaculatus,,35.118656,-83.043237,2440.0,WGS84,,"Jackson- Transylvania, 9 mi. Toxaway",,SC 247,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4212,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4213,Desmognathus quadramaculatus,,35.3167,-82.8551,237.0,WGS84,,Johns Rock; Blue Ridge Parkway,,SC 387,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4214,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4215,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4216,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4217,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4218,Desmognathus quadramaculatus,,34.881988046998984,-83.35085109781444,3284.67,WGS84,,"Warwoman Dell, Chattahoochee National Forest, 3.4 mi NW Clayton",,,Georgia,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4219,Desmognathus quadramaculatus,,35.0445,-83.1618,1717.0,WGS84,,Highlands; nr. Horse Cove,,SC 55,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4220,Desmognathus quadramaculatus,,35.0469,-83.1869,124.0,WGS84,,"Highlands, Sunset Rocks",,SC 141,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4221,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4222,Desmognathus quadramaculatus,,35.03768436888361,-83.18354682021656,832.03,WGS84,,"Wolfe Ridge Spring between Fodderstock and Satulah, Highlands",,,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4223,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4224,Desmognathus quadramaculatus,,35.0832,-83.1892,832.03,WGS84,,4 mi N Hwy. 64 on Shortoff Rd. near Highlands,,,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4225,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4226,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4227,Desmognathus quadramaculatus,,34.96527603559334,-83.30513998502767,1336.0,WGS84,,"Rabun Bald, west slope",,SC 69,Georgia,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4228,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4229,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4230,Desmognathus quadramaculatus,,35.01331,-83.05582,269.0,WGS84,,"0.1 mile South North Carolina State line, Hwy 107,",,SC 220,South Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4231,Desmognathus quadramaculatus,,34.97917269640582,-83.30271993871642,328.0,WGS84,,"Rabun Bald, above Bee Gum Gap",,SC 323,Georgia,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4232,Desmognathus quadramaculatus,,35.05258399319543,-83.19664719098503,2441.37,WGS84,,near Highlands,,,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4233,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4234,Desmognathus quadramaculatus,,35.025337,-83.161617,269.0,WGS84,,"Highlands, 1.3 miles from Bull Pen Road on Walking Stick Road",,SC 59,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4235,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4236,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4237,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4238,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4239,Desmognathus quadramaculatus,,35.053283975744655,-83.197047202627,832.03,WGS84,,Highlands,,HEAD,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4240,Desmognathus quadramaculatus,,35.091683015566836,-83.22374796917596,4855.39,WGS84,,"Nantahala National Forest, Flat Mt. Rd.",,ALSO NUMBERED W-60-56,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4241,Desmognathus quadramaculatus,,35.08752,-83.1688,2860.0,WGS84,,"Highlands, 4 miles N Hwy 64; Short off road",,SC 116,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4242,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4243,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4244,Desmognathus quadramaculatus,,35.118656,-83.043237,2440.0,WGS84,,"Jackson- Transylvania, 9 mi. Toxaway",,SC 247,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4245,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4246,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4247,Desmognathus quadramaculatus,,34.97917269640582,-83.30271993871642,328.0,WGS84,,"Rabun Bald, above Bee Gum Gap",,SC 321,Georgia,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4248,Desmognathus quadramaculatus,,35.032418,-83.267865,2939.0,WGS84,,"Hwy 106, 5 mi SW Highlands",,SC 249,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4249,Desmognathus quadramaculatus,,35.04698413881299,-83.18664691544876,188.29,WGS84,,"Highlands, woods and springs just below Sunset Rock",,,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4250,Desmognathus quadramaculatus,,35.118656,-83.043237,2440.0,WGS84,,"Jackson- Transylvania, 9 mi. Toxaway",,SC 247,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4251,Desmognathus quadramaculatus,,35.118656,-83.043237,2440.0,WGS84,,"Jackson- Transylvania, 9 mi. Toxaway",,SC 247,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4252,Desmognathus quadramaculatus,,35.087414,-83.216865,1717.0,WGS84,,"nr Highlands, Flat Top Rd., 2 mi above US 64",,SC 82,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4253,Desmognathus quadramaculatus,,35.118656,-83.043237,2440.0,WGS84,,"Jackson- Transylvania, 9 mi. Toxaway",,SC 247,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4254,Desmognathus quadramaculatus,,35.118656,-83.043237,2440.0,WGS84,,"Jackson- Transylvania, 9 mi. Toxaway",,SC 247,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4255,Desmognathus quadramaculatus,,35.027719,-83.276985,1490.0,WGS84,,5.6 mi. SW Highlands; Blue Valley Vista,,SC 181,North Carolina,1960.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4256,Desmognathus quadramaculatus,Blackbelly Salamander,36.0853,-81.8183,20117.0,WGS84,,"Grandfather Mountain, Edgemont Road [SR 1514], 0.5 miles below Yonahlossee Road, [ca. 3.2 air miles ENE center Linville]",,,North Carolina,1960.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4257,Desmognathus quadramaculatus,,35.0225,-83.1453,,WGS84,,"Nantahala National Forest, ca. 3.6 mi (air) SE of Highlands, on Bull Pen Road (County Route 1603), 1.3 mi (by road) S of its junction with County Route 1606, site of old Ammons Campground (abandonded)",,,North Carolina,1960.0,10.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4258,Desmognathus quadramaculatus,,35.5886,-82.3072,,WGS84,,"Black Mountain (town), S of, on NC Route 9, 4.0 mi (by road) S of its junction with U.S. Route 70",,,North Carolina,1960.0,10.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4259,Desmognathus quadramaculatus,,35.0225,-83.1453,,WGS84,,"Nantahala National Forest, ca. 3.6 mi (air) SE of Highlands, on Bull Pen Road (County Route 1603), 1.3 mi (by road) S of its junction with County Route 1606, site of old Ammons Campground (abandonded)",,,North Carolina,1960.0,10.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4260,Desmognathus quadramaculatus,,35.1528,-83.5814,,WGS84,,"Nantahala National Forest, vicinity of Wayah Gap",,,North Carolina,1960.0,10.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4261,Desmognathus quadramaculatus,Blackbelly Salamander,35.6204,-82.2472,201.0,WGS84,,2 miles E Ridgecrest,,,North Carolina,1960.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4262,Desmognathus quadramaculatus,Blackbelly Salamander,35.0534,-83.1962,1609.0,WGS84,,Highlands,,,North Carolina,1960.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4263,Desmognathus quadramaculatus,Blackbelly Salamander,35.6204,-82.2472,201.0,WGS84,,2 miles E Ridgecrest,,,North Carolina,1960.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4264,Desmognathus quadramaculatus,Blackbelly Salamander,35.0447,-83.1617,201.0,WGS84,,"Horse Cove, [ca. 2.1 airmi. E center] Highlands",,,North Carolina,1960.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4265,Desmognathus quadramaculatus,Blackbelly Salamander,35.0447,-83.1617,201.0,WGS84,,Highlands,,,North Carolina,1960.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4266,Desmognathus quadramaculatus,Blackbelly Salamander,35.6293,-82.1807,805.0,WGS84,,Old Fort,,,North Carolina,1960.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
